Province_Name;Kabupaten_Name;Kecamatan_Name;nama_deskel;Tipe;Tipologi;jumlah_prasejahtera;jumlah_sejahtera1;jumlah_sejahtera2;jumlah_sejahtera3;jumlah_sejahtera3plus
JAWA BARAT;KABUPATEN INDRAMAYU;SUKAGUMIWANG;GEDANGAN;DESA;Persawahan;179;288;318;119;63
JAWA BARAT;KABUPATEN INDRAMAYU;SUKAGUMIWANG;GUNUNGSARI;DESA;Persawahan;1500;1200;960;506;200
JAWA BARAT;KABUPATEN INDRAMAYU;SUKAGUMIWANG;SUKAGUMIWANG;DESA;Persawahan;824;748;712;368;152
JAWA BARAT;KABUPATEN INDRAMAYU;SUKAGUMIWANG;TERSANA;DESA;Persawahan;98;425;492;515;440
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;BOGOR;DESA;Persawahan;379;206;206;240;153
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;KARANG LAYUNG;DESA;Persawahan;580;1265;0;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;SUKRA;DESA;Persawahan;467;863;523;384;476
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;SUKRAWETAN;DESA;Persawahan;1548;554;255;45;26
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;SUMURADEM;DESA;Pesisir/Nelayan;399;786;0;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;SUMURADEM TIMUR;DESA;Persawahan;825;0;0;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;TEGALTAMAN;DESA;Pesisir/Nelayan;2387;2126;248;10;152
JAWA BARAT;KABUPATEN INDRAMAYU;SUKRA;UJUNGGEBANG;DESA;Pesisir/Nelayan;611;140;123;0;114
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;CIBERENG;DESA;Persawahan;665;540;340;240;360
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;CIKAWUNG;DESA;Kehutanan;1500;686;146;166;47
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;JATIMULYA;DESA;Persawahan;1411;668;605;337;347
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;JATIMUNGGUL;DESA;Persawahan;725;584;385;188;28
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;KARANGASEM;DESA;Persawahan;681;749;374;169;48
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;KENDAYAKAN;DESA;Persawahan;1500;300;50;20;20
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;MANGGUNGAN;DESA;Persawahan;1470;336;259;129;82
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;PLOSOKEREP;DESA;Persawahan;555;699;0;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;TERISI;RAJASINGA;DESA;Persawahan;4726;126;40;16;5
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;BODAS;DESA;Persawahan;125;235;230;35;5
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;CANGKO;DESA;Persawahan;1067;367;113;27;0
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;GADEL;DESA;Persawahan;103;210;560;597;560
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;KARANGKERTA;DESA;Persawahan;700;300;150;129;50
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;KERTICALA;DESA;Persawahan;460;268;243;240;197
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;LAJER;DESA;Persawahan;130;1985;507;75;20
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;MEKARSARI;DESA;Persawahan;580;100;105;90;80
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;PAGEDANGAN;DESA;Persawahan;199;156;214;187;48
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;RANCAJAWAT;DESA;Persawahan;599;183;416;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;SUKADANA;DESA;Persawahan;67;364;459;486;613
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;SUKAMULYA;DESA;Persawahan;680;703;536;90;2040
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;SUKAPERNA;DESA;Persawahan;3;123;95;27;5
JAWA BARAT;KABUPATEN INDRAMAYU;TUKDANA;TUKDANA;DESA;Persawahan;98;582;690;351;18
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;BANGKALOA ILIR;DESA;Persawahan;268;692;531;130;0
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;BUNDER;DESA;Persawahan;1020;291;423;199;107
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;KALENSARI;DESA;Persawahan;8;15;25;40;20
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;KASMARAN;DESA;Persawahan;321;80;88;64;45
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;KONGSIJAYA;DESA;Persawahan;274;410;320;71;39
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;LEUWIGEDE;DESA;Persawahan;157;846;159;71;21
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;UJUNG PONDOK JAYA;DESA;Persawahan;335;112;142;142;25
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;UJUNGARIS;DESA;Persawahan;495;202;170;100;48
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;UJUNGJAYA;DESA;Persawahan;1074;250;108;0;0
JAWA BARAT;KABUPATEN INDRAMAYU;WIDASARI;WIDASARI;DESA;Persawahan;600;1355;45;5;3
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;BANYUASIH;DESA;Persawahan;129;24;19;22;8
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;CICINDE SELATAN;DESA;Persawahan;473;486;197;575;99
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;CICINDE UTARA;DESA;Persawahan;578;870;1070;298;22
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;GEMPOL KOLOT;DESA;Persawahan;0;1;1;1;1
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;JAYAMUKTI;DESA;Perindustrian/Jasa;983;421;305;526;0
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;KERTARAHARJA;DESA;Persawahan;997;17;4;223;14
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;MEKARASIH;DESA;Persawahan;1105;131;89;129;0
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;PAMEKARAN;DESA;Persawahan;1385;223;46;378;40
JAWA BARAT;KABUPATEN KARAWANG;BANYUSARI;TANJUNG;DESA;Persawahan;459;210;123;326;48
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;BATUJAYA;DESA;Persawahan;1327;1580;879;659;392
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;BATURADEN;DESA;Persawahan;677;241;277;279;403
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;KARYABHAKTI;DESA;Persawahan;517;632;730;519;108
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;KARYAMAKMUR;DESA;Persawahan;1352;468;325;198;40
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;KARYAMULYA;DESA;Persawahan;1649;1076;447;423;39
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;KUTAAMPEL;DESA;Persawahan;1031;491;491;491;2995
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;SEGARAN;DESA;Persawahan;1395;990;460;320;98
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;SEGARJAYA;DESA;Pesisir/Nelayan;823;1065;327;12;5
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;TELUKAMBULU;DESA;Perladangan;869;381;328;264;107
JAWA BARAT;KABUPATEN KARAWANG;BATUJAYA;TELUKBANGO;DESA;Persawahan;1532;920;501;270;92
JAWA BARAT;KABUPATEN KARAWANG;CIAMPEL;KUTAMEKAR;DESA;Perindustrian/Jasa;152;785;465;173;15
JAWA BARAT;KABUPATEN KARAWANG;CIAMPEL;KUTANEGARA;DESA;Perladangan;601;862;668;83;30
JAWA BARAT;KABUPATEN KARAWANG;CIAMPEL;MULYASARI;DESA;Persawahan;748;358;165;758;75
JAWA BARAT;KABUPATEN KARAWANG;CIAMPEL;MULYASEJATI;DESA;Persawahan;0;0;0;0;2203
JAWA BARAT;KABUPATEN KARAWANG;CIAMPEL;TEGALLEGA;DESA;Persawahan;568;107;242;0;0
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;CEMARAJAYA;DESA;Pesisir/Nelayan;1030;200;300;164;100
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;GEBANGJAYA;DESA;Persawahan;269;179;300;70;39
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;JAYAMULYA;DESA;Persawahan;547;370;268;162;133
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;KALIDUNGJAYA;DESA;Persawahan;1000;6;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;KEDUNGJAYA;DESA;Persawahan;1647;88;179;106;0
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;KEDUNGJERUK;DESA;Persawahan;1117;0;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;KERTARAHAYU;DESA;Persawahan;855;200;400;425;1880
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;PAJATEN;DESA;Persawahan;1027;1479;101;0;0
JAWA BARAT;KABUPATEN KARAWANG;CIBUAYA;SEDARI;DESA;Pesisir/Nelayan;1349;38;20;9;4
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;CIKAMPEK BARAT;DESA;Perindustrian/Jasa;628;654;1345;1432;432
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;CIKAMPEK PUSAKA;DESA;Perindustrian/Jasa;794;562;113;69;20
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;CIKAMPEK SELATAN;DESA;Perindustrian/Jasa;348;739;790;1475;55
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;CIKAMPEK TIMUR;DESA;Perindustrian/Jasa;359;607;976;312;115
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;DAWUAN TIMUR;DESA;Persawahan;450;1365;1400;1360;4575
JAWA BARAT;KABUPATEN KARAWANG;CIKAMPEK;KAMOJING;DESA;Persawahan;267;425;258;288;118
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;BAYUR LOR;DESA;Persawahan;543;310;113;90;30
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;KIARA;DESA;Persawahan;565;762;341;148;94
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;LANGENSARI;DESA;Persawahan;56;23;21;45;76
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;MANGGUNGJAYA;DESA;Persawahan;196;150;122;102;80
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;MUKTIJAYA;DESA;Persawahan;986;327;137;72;24
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;PASIRJAYA;DESA;Pesisir/Nelayan;1231;1199;208;123;8
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;PASIRUKEM;DESA;Persawahan;563;235;123;112;75
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;SUKAJAYA;DESA;Pesisir/Nelayan;1120;1460;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;SUKAMULYA;DESA;Persawahan;817;786;362;157;104
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;SUMURGEDE;DESA;Persawahan;42;0;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA KULON;TEGALURUNG;DESA;Persawahan;849;200;140;100;0
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA WETAN;CIKALONG;DESA;Persawahan;935;353;350;115;15
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA WETAN;CIKARANG;DESA;Persawahan;714;718;604;388;403
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA WETAN;CILAMAYA;DESA;Persawahan;2011;751;725;345;254
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA WETAN;RAWAGEMPOL WETAN;DESA;Persawahan;900;560;420;410;168
JAWA BARAT;KABUPATEN KARAWANG;CILAMAYA WETAN;SUKAKERTA;DESA;Pesisir/Nelayan;560;431;587;293;121
JAWA BARAT;KABUPATEN KARAWANG;CILEBAR;CIKANDE;DESA;Persawahan;968;112;50;50;12
JAWA BARAT;KABUPATEN KARAWANG;CILEBAR;CIPTAMARGI;DESA;Persawahan;508;200;500;600;700
JAWA BARAT;KABUPATEN KARAWANG;CILEBAR;PUSAKAJAYA SELATAN;DESA;Persawahan;690;173;49;81;6
JAWA BARAT;KABUPATEN KARAWANG;CILEBAR;SUKARATU;DESA;Persawahan;554;321;233;120;12
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;BARUGBUG;DESA;Persawahan;615;265;231;170;50
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;CIKALONGSARI;DESA;Persawahan;682;327;271;169;33
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;CIREJAG;DESA;Persawahan;812;240;180;92;55
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;JATIBARU;DESA;Persawahan;803;386;198;176;0
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;JATISARI;DESA;Persawahan;315;392;339;362;140
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;JATIWANGI;DESA;Persawahan;790;150;373;150;64
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;KALIJATI;DESA;Persawahan;845;352;138;38;27
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;MEKARSARI;DESA;Persawahan;1281;200;210;55;35
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;PACING;DESA;Persawahan;1200;193;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;SITUDAM;DESA;Persawahan;393;741;204;95;4
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;SUKAMEKAR;DESA;Persawahan;832;24;32;0;0
JAWA BARAT;KABUPATEN KARAWANG;JATISARI;TELARSARI;DESA;Persawahan;1003;341;203;252;207
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;CIPTAMARGA;DESA;Persawahan;1303;1076;518;354;193
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;JAYAKERTA;DESA;Persawahan;740;956;248;0;0
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;JAYAMAKMUR;DESA;Persawahan;1851;851;250;350;400
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;KAMPUNGSAWAH;DESA;Persawahan;161;2710;1850;1502;112
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;KEMIRI;DESA;Persawahan;994;1726;520;380;205
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;KERTAJAYA;DESA;Persawahan;236;150;50;20;10
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;MAKMURJAYA;DESA;Persawahan;478;495;144;0;0
JAWA BARAT;KABUPATEN KARAWANG;JAYAKERTA;MEDANGASEM;DESA;Persawahan;889;997;879;1300;1218
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;ADIARSA BARAT;KELURAHAN;Perindustrian/Jasa;1225;2673;2890;433;146
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;KARAWANGPAWITAN;KELURAHAN;Persawahan;2248;2033;2258;1506;823
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;NAGASARI;KELURAHAN;Perindustrian/Jasa;1640;1625;2457;1858;919
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;TANJUNGMEKAR;KELURAHAN;Persawahan;266;1064;2127;1497;364
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;TANJUNGPURA;KELURAHAN;Persawahan;1291;1145;165;2481;132
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG BARAT;TUNGGAKJATI;KELURAHAN;Persawahan;800;950;998;1603;1603
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;ADIARSA TIMUR;KELURAHAN;Perindustrian/Jasa;477;571;565;950;306
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;KARAWANG WETAN;DESA;Perindustrian/Jasa;1637;1550;2157;1483;1194
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;KONDANGJAYA;DESA;Perindustrian/Jasa;20;1400;2000;3500;5600
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;PALUMBONSARI;DESA;Perindustrian/Jasa;2567;1578;1294;803;263
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;PLAWAD;DESA;Persawahan;611;327;372;98;91
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;TEGAL SAWAH;DESA;Persawahan;515;0;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;KARAWANG TIMUR;WARUNGBAMBU;DESA;Perindustrian/Jasa;1520;973;771;574;478
JAWA BARAT;KABUPATEN KARAWANG;KLARI;BELENDUNG;DESA;Persawahan;530;832;2300;527;500
JAWA BARAT;KABUPATEN KARAWANG;KLARI;CIBALONGSARI;DESA;Perindustrian/Jasa;184;0;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;KLARI;CIMAHI;DESA;Persawahan;154;341;1743;250;8
JAWA BARAT;KABUPATEN KARAWANG;KLARI;DUREN;DESA;Perindustrian/Jasa;261;589;3869;2346;0
JAWA BARAT;KABUPATEN KARAWANG;KLARI;GINTUNGKERTA;DESA;Perindustrian/Jasa;446;1295;1331;1415;248
JAWA BARAT;KABUPATEN KARAWANG;KLARI;KARANGANYAR;DESA;Persawahan;506;3500;2388;1500;158
JAWA BARAT;KABUPATEN KARAWANG;KLARI;KIARAPAYUNG;DESA;Pertambangan;107;418;359;75;13
JAWA BARAT;KABUPATEN KARAWANG;KLARI;KLARI;DESA;Persawahan;799;2076;554;124;114
JAWA BARAT;KABUPATEN KARAWANG;KLARI;PANCAWATI;DESA;Persawahan;262;0;407;0;0
JAWA BARAT;KABUPATEN KARAWANG;KLARI;WALAHAR;DESA;Perindustrian/Jasa;6;1500;480;29;0
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;JOMIN BARAT;DESA;Perindustrian/Jasa;0;0;58;117;0
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;JOMIN TIMUR;DESA;Perindustrian/Jasa;374;1015;593;368;53
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;PANGULAH BARU;DESA;Persawahan;223;376;258;258;140
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;PANGULAH SELATAN;DESA;Persawahan;652;204;200;65;35
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;PANGULAH UTARA;DESA;Perindustrian/Jasa;1256;5;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;PUCUNG;DESA;Perindustrian/Jasa;500;1820;970;720;519
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;SARIMULYA;DESA;Perindustrian/Jasa;470;1050;945;655;575
JAWA BARAT;KABUPATEN KARAWANG;KOTA BARU;WANCIMEKAR;DESA;Persawahan;313;1005;2643;203;23
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;KUTAGANDOK;DESA;Persawahan;709;798;910;273;137
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;KUTAKARYA;DESA;Persawahan;755;1552;101;45;12
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;KUTAMUKTI;DESA;Persawahan;799;512;75;296;18
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;KUTARAJA;DESA;Persawahan;588;1006;250;10;3
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;MULYAJAYA;DESA;Persawahan;860;15;43;91;0
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;SAMPALAN;DESA;Persawahan;2083;95;73;18;7
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;SINDANGKARYA;DESA;Persawahan;30;30;120;60;60
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;SINDANGMUKTI;DESA;Persawahan;423;409;98;477;25
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;SINDANGMULYA;DESA;Persawahan;1077;255;95;25;5
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;SINDANGSARI;DESA;Persawahan;720;435;301;202;5
JAWA BARAT;KABUPATEN KARAWANG;KUTAWALUYA;WALUYA;DESA;Persawahan;447;367;201;125;92
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;CIWARINGIN;DESA;Perladangan;812;1306;595;10;3
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;KARANGTANJUNG;DESA;Persawahan;857;248;242;186;164
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;KARYAMUKTI;DESA;Persawahan;200;160;197;272;1400
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;LEMAHMUKTI;DESA;Persawahan;569;756;854;657;354
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;PASIRTANJUNG;DESA;Persawahan;464;0;0;0;0
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;PULOMULYA;DESA;Persawahan;267;96;254;105;56
JAWA BARAT;KABUPATEN KARAWANG;LEMAHABANG;WARINGINKARYA;DESA;Persawahan;292;439;146;209;378
JAWA BARAT;KABUPATEN KARAWANG;MAJALAYA;BENGLE;DESA;Persawahan;1101;1094;2332;1094;1405
JAWA BARAT;KABUPATEN KARAWANG;MAJALAYA;CIRANGGON;DESA;Persawahan;372;630;210;1801;41
JAWA BARAT;KABUPATEN KARAWANG;MAJALAYA;LEMAHMULYA;DESA;Persawahan;474;389;367;394;325
JAWA BARAT;KABUPATEN KARAWANG;MAJALAYA;MAJALAYA;DESA;Persawahan;1300;500;500;500;500
JAWA BARAT;KABUPATEN KARAWANG;MAJALAYA;SARIJAYA;DESA;Persawahan;1300;500;500;500;500
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;SOLOKAN;DESA;Persawahan;580;200;300;500;242
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;TANJUNGBUNGIN;DESA;Persawahan;262;342;365;121;10
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;TANJUNGMEKAR;DESA;Persawahan;520;179;208;102;42
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;TANJUNGPAKIS;DESA;Pesisir/Nelayan;661;508;683;217;43
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;TELAGAJAYA;DESA;Persawahan;1197;24;14;17;7
JAWA BARAT;KABUPATEN KARAWANG;PAKISJAYA;TELUKBUYUNG;DESA;Persawahan;1245;320;332;302;301
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;CINTAASIH;DESA;Persawahan;919;321;210;32;15
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;CIPTASARI;DESA;Persawahan;338;267;197;91;35
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;KERTASARI;DESA;Persawahan;5;38;193;489;916
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;MEDALSARI;DESA;Persawahan;323;385;255;219;117
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;MULANGSARI;DESA;Persawahan;479;310;250;270;261
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;TAMANMEKAR;DESA;Persawahan;467;600;700;313;0
JAWA BARAT;KABUPATEN KARAWANG;PANGKALAN;TAMANSARI;DESA;Pertambangan;402;196;166;50;1621
JAWA BARAT;KABUPATEN KARAWANG;PEDES;JATIMULYA;DESA;Persawahan;643;1433;531;542;126
JAWA BARAT;KABUPATEN KARAWANG;PEDES;KARANGJAYA;DESA;Persawahan;1285;814;346;562;52
JAWA BARAT;KABUPATEN KARAWANG;PEDES;KENDALJAYA;DESA;Persawahan;1578;687;203;97;43
JAWA BARAT;KABUPATEN KARAWANG;PEDES;KERTAMULYA;DESA;Persawahan;1604;349;175;98;27
JAWA BARAT;KABUPATEN KARAWANG;PEDES;KERTARAHARJA;DESA;Persawahan;697;381;979;368;0
JAWA BARAT;KABUPATEN KARAWANG;PEDES;LABANJAYA;DESA;Persawahan;268;1299;288;93;3
JAWA BARAT;KABUPATEN KARAWANG;PEDES;MALANGSARI;DESA;Persawahan;672;301;187;127;0
JAWA BARAT;KABUPATEN KARAWANG;PEDES;PAYUNGSARI;DESA;Persawahan;1185;638;530;209;101
JAWA BARAT;KABUPATEN KARAWANG;PEDES;PUSPASARI;DESA;Persawahan;621;24;56;342;55
JAWA BARAT;KABUPATEN KARAWANG;PEDES;RANGDUMULYA;DESA;Persawahan;1247;441;213;116;16
JAWA BARAT;KABUPATEN KARAWANG;PEDES;SUNGAIBUNTU;DESA;Pesisir/Nelayan;777;561;362;117;172
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;CENGKONG;DESA;Persawahan;1450;1050;1256;1123;1124
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;DARAWOLONG;DESA;Persawahan;623;289;411;142;121
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;KARANGSARI;DESA;Persawahan;516;188;231;31;33
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;MEKARJAYA;DESA;Perindustrian/Jasa;250;356;498;567;700
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;PURWASARI;DESA;Perindustrian/Jasa;1576;1156;780;370;214
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;SUKASARI;DESA;Persawahan;998;750;450;110;0
JAWA BARAT;KABUPATEN KARAWANG;PURWASARI;TEGALSARI;DESA;Persawahan;830;315;205;124;195
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;BALONGSARI;DESA;Persawahan;264;131;141;368;150
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;GOMBONGSARI;DESA;Persawahan;246;293;240;50;25
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;KUTAWARGI;DESA;Persawahan;789;145;157;213;176
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;MEKARJAYA;DESA;Persawahan;859;65;242;126;86
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;PANYINGKIRAN;DESA;Persawahan;85;124;73;110;45
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;PASIRAWI;DESA;Persawahan;32;18;630;1086;44
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;PURWAMEKAR;DESA;Persawahan;56;60;45;40;25
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;SUKAMERTA;DESA;Persawahan;0;0;296;752;1562
JAWA BARAT;KABUPATEN KARAWANG;RAWAMERTA;SUKARAJA;DESA;Persawahan;405;220;110;460;31
JAWA BARAT;KABUPATEN KARAWANG;RENGASDENGKLOK;AMANSARI;DESA;Perindustrian/Jasa;1050;1347;623;255;45
JAWA BARAT;KABUPATEN KARAWANG;RENGASDENGKLOK;DEWISARI;DESA;Persawahan;749;527;77;1142;2502
JAWA BARAT;KABUPATEN KARAWANG;RENGASDENGKLOK;DUKUHKARYA;DESA;Persawahan;995;329;240;144;11
JAWA BARAT;KABUPATEN KARAWANG;RENGASDENGKLOK;KALANGSARI;DESA;Persawahan;3513;284;245;215;231
JAWA BARAT;KABUPATEN KARAWANG;RENGASDENGKLOK;KALANGSURYA;DESA;Persawahan;921;1044;216;196;143
